ID,VesselID,Connectivity,Position,Radius,LengthAlongVessel,Elasticity,R1,R2,C,Thickness,Type
3054,167,"3055,3053","-60.94384452643176,30.543219102843715,-22.486351580492794",0.831085,31.220552,1600000.000000,,,,0.262036,0,
3055,167,"3054,3056","-61.57996431582094,31.424607501459388,-20.232946050336277",0.831085,33.622133,1600000.000000,,,,0.262036,0,
3056,167,"3902,3055","-61.32658186302985,31.931320186570147,-17.699243744769518",0.831085,36.023714,1600000.000000,,,,0.262036,0,
3057,168,"3902,3058","-61.32658186302985,31.931320186570147,-17.699243744769518",0.682939,0.000000,1600000.000000,,,,0.225248,0,
3058,168,"3057,3059","-63.295975549506686,33.56557499612748,-18.275343638645683",0.682939,2.440530,1600000.000000,,,,0.225248,0,
3059,168,"3060,3058","-65.38521915829698,34.79845859773648,-19.22580159740706",0.682939,4.881059,1600000.000000,,,,0.225248,0,
3060,168,"3059,3061","-67.43611561620038,34.849592571813965,-18.843908959092253",0.682939,7.321589,1600000.000000,,,,0.225248,0,
3061,168,"3060,3062","-69.40263120175992,34.062958116291576,-17.270682572272523",0.682939,9.762119,1600000.000000,,,,0.225248,0,
3062,168,"3063,3061","-70.30398379263613,33.143175198199515,-15.03174045785746",0.682939,12.202649,1600000.000000,,,,0.225248,0,
3063,168,"3064,3062","-70.51447116094644,32.4449077106774,-12.581502032203884",0.682939,14.643178,1600000.000000,,,,0.225248,0,
3064,168,"3063,3065","-70.05517030436268,32.077456435211104,-10.009529858491847",0.682939,17.083708,1600000.000000,,,,0.225248,0,
3065,168,"3064,3066","-69.59586944777891,31.710005159744796,-7.437557684779806",0.682939,19.524238,1600000.000000,,,,0.225248,0,
3066,168,"3067,3065","-69.13656859119514,31.342553884278495,-4.865585511067769",0.682939,21.964767,1600000.000000,,,,0.225248,0,
3067,168,"3066,3068","-67.06606774287306,30.69848880475987,-4.15339757669263",0.682939,24.405297,1600000.000000,,,,0.225248,0,
3068,168,"3067,3069","-64.53516632887522,29.975381301884468,-3.9726431826701063",0.682939,26.845827,1600000.000000,,,,0.225248,0,
3069,168,"3070,3068","-62.27549122884652,28.886799680366256,-3.1837347909372458",0.682939,29.286356,1600000.000000,,,,0.225248,0,
3070,168,"3069,3071","-60.962532340878,28.23031141235932,-1.2058965070607623",0.682939,31.726886,1600000.000000,,,,0.225248,0,
3071,168,"3070,3072","-59.682875941254125,27.976737797140547,1.0023419317977178",0.682939,34.167416,1600000.000000,,,,0.225248,0,
3072,168,"3071,3073","-57.77309802955616,28.177753081735737,2.8115848017295257",0.682939,36.607946,1600000.000000,,,,0.225248,0,
3073,168,"3072,3074","-55.863320117858194,28.378768366330927,4.620827671661338",0.682939,39.048475,1600000.000000,,,,0.225248,0,
3074,168,"3073","-53.95354220616022,28.579783650926117,6.4300705415931505",0.682939,41.489005,1600000.000000,13117041112.483650,52413703288.546257,0.000000,0.225248,2,
3075,169,"3076,3902","-61.32658186302985,31.931320186570147,-17.699243744769518",0.652149,0.000000,1600000.000000,,,,0.217152,0,
3076,169,"3077,3075","-60.44500936773958,32.28391990782802,-15.230889328314273",0.652149,2.446352,1600000.000000,,,,0.217152,0,
3077,169,"3078,3076","-59.49821505120808,32.63970677871196,-12.797484267767482",0.652149,4.892704,1600000.000000,,,,0.217152,0,
3078,169,"3079,3077","-57.95923231914207,33.024431711293886,-10.681405575995834",0.652149,7.339055,1600000.000000,,,,0.217152,0,
3079,169,"3078,3080","-56.27296808496834,33.66997361841984,-8.823236054003592",0.652149,9.785407,1600000.000000,,,,0.217152,0,
3080,169,"3079,3081","-54.62391491763018,34.97879310895309,-7.462082706513232",0.652149,12.231759,1600000.000000,,,,0.217152,0,
3081,169,"3080,3082","-54.41021801156263,36.80754760556034,-5.692914421800909",0.652149,14.678111,1600000.000000,,,,0.217152,0,
3082,169,"3083,3081","-54.48438789629675,38.07575819453241,-3.3993075286044645",0.652149,17.124462,1600000.000000,,,,0.217152,0,
3083,169,"3082,3084","-55.13110241533376,38.887383092160924,-1.0151653181309328",0.652149,19.570814,1600000.000000,,,,0.217152,0,
3084,169,"3085,3083","-56.141308077652596,39.44554022683584,1.3511745790181462",0.652149,22.017166,1600000.000000,,,,0.217152,0,
3085,169,"3086,3084","-57.43176661841509,40.477884438888516,3.4159390536089074",0.652149,24.463518,1600000.000000,,,,0.217152,0,
3086,169,"3087,3085","-59.108831631808854,41.8195199819803,4.924238626009485",0.652149,26.909869,1600000.000000,,,,0.217152,0,
3087,169,"3088,3086","-60.411511331365226,43.41594002842513,6.565927461733395",0.652149,29.356221,1600000.000000,,,,0.217152,0,
3088,169,"3089,3087","-61.66971770109907,44.64973552784551,8.506135260504033",0.652149,31.802573,1600000.000000,,,,0.217152,0,
3089,169,"3090,3088","-61.988080931577294,44.012947169274874,11.053175816322877",0.652149,34.248925,1600000.000000,,,,0.217152,0,
3090,169,"3091,3089","-61.66154704778647,42.560909732869675,13.227136524765463",0.652149,36.695276,1600000.000000,,,,0.217152,0,
3091,169,"3092,3090","-61.81509731150812,40.70035030160285,15.087655794744038",0.652149,39.141628,1600000.000000,,,,0.217152,0,
3092,169,"3091,3093","-61.71782544399761,38.85882079683869,16.929146040671487",0.652149,41.587980,1600000.000000,,,,0.217152,0,
3093,169,"3094,3092","-61.487832273571925,36.94570160326345,18.66856746887135",0.652149,44.034332,1600000.000000,,,,0.217152,0,
3094,169,"3093,3095","-61.30288769516095,34.705810171257774,19.788482489231722",0.652149,46.480683,1600000.000000,,,,0.217152,0,
3095,169,"3096,3094","-62.19197761180138,32.48989517177794,20.896414065407516",0.652149,48.927035,1600000.000000,,,,0.217152,0,
3096,169,"3095,3097","-61.66145473778399,30.33408412914495,20.76192521706412",0.652149,51.373387,1600000.000000,,,,0.217152,0,
3097,169,"3098,3096","-61.41892216005503,28.27978182400875,22.33115353157615",0.652149,53.819739,1600000.000000,,,,0.217152,0,
3098,169,"3097,3099","-60.15126479076401,26.39915949934251,23.525889905693283",0.652149,56.266090,1600000.000000,,,,0.217152,0,
3099,169,"3100,3098","-59.07156455488933,25.319457935694473,25.685232881513873",0.652149,58.712442,1600000.000000,,,,0.217152,0,
3100,169,"3099,3101","-56.93038760824153,24.317156401295822,26.77870884028399",0.652149,61.158794,1600000.000000,,,,0.217152,0,
3101,169,"3100,3102","-54.866418126605815,24.056605044532166,28.22142540579169",0.652149,63.605146,1600000.000000,,,,0.217152,0,
3102,169,"3101,3103","-52.93539644338309,24.353672056733412,30.003889038605294",0.652149,66.051497,1600000.000000,,,,0.217152,0,
3103,169,"3102,3104","-50.79547266494028,24.693293867330805,31.297333170563473",0.652149,68.497849,1600000.000000,,,,0.217152,0,
3104,169,"3103,3105","-48.19555664220422,25.12661927242336,31.513980167171464",0.652149,70.944201,1600000.000000,,,,0.217152,0,
3105,169,"3104,3106","-46.005325088985586,26.018534163621172,30.576925555310677",0.652149,73.390553,1600000.000000,,,,0.217152,0,
3106,169,"3105,3107","-43.77883525746149,26.850298260107838,29.466863554522405",0.652149,75.836904,1600000.000000,,,,0.217152,0,
3107,169,"3106,3108","-41.58175249085101,26.811018828352083,29.418769848429836",0.652149,78.283256,1600000.000000,,,,0.217152,0,
3108,169,"3107,3109","-40.526732310072525,25.647553757172236,31.06129304227208",0.652149,80.729608,1600000.000000,,,,0.217152,0,
3109,169,"3108,3110","-41.81718334121679,24.615154929320816,33.126034902550806",0.652149,83.175960,1600000.000000,,,,0.217152,0,
3110,169,"3109,3111","-44.21600058023779,23.915932096460125,33.88242787486287",0.652149,85.622311,1600000.000000,,,,0.217152,0,
3111,169,"3110,3112","-46.679804167124466,23.236244225020204,34.5621090028776",0.652149,88.068663,1600000.000000,,,,0.217152,0,
3112,169,"3111,3113","-49.14360775401116,22.556556353580287,35.241790130892326",0.652149,90.515015,1600000.000000,,,,0.217152,0,
3113,169,"3112","-51.607411340897826,21.876868482140363,35.921471258907054",0.652149,92.961367,1600000.000000,14453530128.304476,60803991663.656158,0.000000,0.217152,2,
3114,170,"3115,3903","-40.883721502455316,23.88847377270634,-37.80729412627687",0.735353,0.000000,1600000.000000,,,,0.238666,0,
3115,170,"3114,3116","-41.09692847759005,23.461992976334788,-35.24857666112981",0.735353,2.407589,1600000.000000,,,,0.238666,0,
3116,170,"3115,3117","-41.853995293810094,22.710014421694655,-33.02351683034865",0.735353,4.815179,1600000.000000,,,,0.238666,0,
3117,170,"3118,3116","-43.44369483142492,21.328378504716476,-31.774955354917413",0.735353,7.222768,1600000.000000,,,,0.238666,0,
3118,170,"3117,3119","-44.99705804796003,19.49948891438986,-30.92103744817873",0.735353,9.630358,1600000.000000,,,,0.238666,0,
3119,170,"3120,3118","-45.565023262662976,17.227610171239316,-31.083806346187007",0.735353,12.037947,1600000.000000,,,,0.238666,0,
3120,170,"3121,3119","-46.58085948551381,15.058877857381225,-30.71155652937721",0.735353,14.445536,1600000.000000,,,,0.238666,0,
3121,170,"3120,3122","-46.58084639282287,12.709751595645505,-29.980062403178742",0.735353,16.853126,1600000.000000,,,,0.238666,0,
3122,170,"3123,3121","-46.87535008707185,10.645577670296126,-28.50496378878745",0.735353,19.260715,1600000.000000,,,,0.238666,0,
3123,170,"3122","-46.91594260163943,9.142588318254258,-26.412975173151903",0.735353,21.668304,1600000.000000,11223129323.335669,41269915253.741058,0.000000,0.238666,2,
3124,171,"3125,3903","-40.883721502455316,23.88847377270634,-37.80729412627687",0.782239,0.000000,1600000.000000,,,,0.250290,0,
3125,171,"3126,3124","-43.042097727162044,24.45143961263309,-36.42642460940982",0.782239,2.485300,1600000.000000,,,,0.250290,0,
3126,171,"3125,3127","-45.13100309426277,23.987210503816904,-34.80170283833609",0.782239,4.970600,1600000.000000,,,,0.250290,0,
3127,171,"3128,3126","-47.359345533921804,23.13160721124301,-33.655885407495475",0.782239,7.455901,1600000.000000,,,,0.250290,0,
3128,171,"3127,3129","-48.890260218836154,21.90683706391379,-31.818769884372283",0.782239,9.941201,1600000.000000,,,,0.250290,0,
3129,171,"3130,3128","-50.198955561713746,20.605410268196614,-29.86667223931411",0.782239,12.426501,1600000.000000,,,,0.250290,0,
3130,171,"3131,3129","-50.95021915340366,21.90285887423828,-27.728024912924734",0.782239,14.911801,1600000.000000,,,,0.250290,0,
3131,171,"3130,3132","-51.84580374860145,23.69401904549003,-25.936816213375387",0.782239,17.397101,1600000.000000,,,,0.250290,0,
3132,171,"3133,3131","-52.5065878510485,25.929593863167533,-25.072236174021906",0.782239,19.882402,1600000.000000,,,,0.250290,0,
3133,171,"3134,3132","-53.29691691187468,28.034170467663394,-25.134363086835137",0.782239,22.367702,1600000.000000,,,,0.250290,0,
3134,171,"3133,3135","-55.92984569410969,28.5128765872663,-25.373698855805596",0.782239,24.853002,1600000.000000,,,,0.250290,0,
3135,171,"3134,3136","-58.08478526246359,27.985048914581526,-24.06845833409906",0.782239,27.338302,1600000.000000,,,,0.250290,0,
3136,171,"3137,3135","-60.161616792176176,27.292743931408026,-22.510819178504846",0.782239,29.823603,1600000.000000,,,,0.250290,0,
3137,171,"3136,3138","-60.10699155694261,26.997655682136205,-20.19382577875312",0.782239,32.308903,1600000.000000,,,,0.250290,0,
3138,171,"3139,3137","-59.89456844131625,28.397066606289304,-18.125901070811654",0.782239,34.794203,1600000.000000,,,,0.250290,0,
3139,171,"3138","-60.99144073871084,30.590792367938047,-17.028999262328465",0.782239,37.279503,1600000.000000,9847653504.258261,33760946314.616913,0.000000,0.250290,2,
3140,172,"3141,3906","-3.0139780254258053,56.73122292254723,-21.050663303719112",0.724066,0.000000,1600000.000000,,,,0.235815,0,
3141,172,"3142,3140","-3.5877824908342335,58.45753664091537,-19.517213181597942",0.724066,2.268857,1600000.000000,,,,0.235815,0,
3142,172,"3141,3143","-3.585678265459207,60.358537750165496,-18.093533956432918",0.724066,4.537715,1600000.000000,,,,0.235815,0,
3143,172,"3144,3142","-4.162954007048181,61.163073153901294,-15.921154422998127",0.724066,6.806572,1600000.000000,,,,0.235815,0,
3144,172,"3143,3145","-4.785334663882854,61.69652579114118,-13.609396481655883",0.724066,9.075429,1600000.000000,,,,0.235815,0,
3145,172,"3146,3144","-5.407715320717529,62.22997842838105,-11.297638540313644",0.724066,11.344286,1600000.000000,,,,0.235815,0,
3146,172,"3907,3145","-6.030095977552201,62.763431065620935,-8.985880598971406",0.724066,13.613144,1600000.000000,,,,0.235815,0,
3147,173,"3148,3906","-3.0139780254258053,56.73122292254723,-21.050663303719112",0.912132,0.000000,1600000.000000,,,,0.280743,0,
3148,173,"3147,3149","-4.019385201128738,57.71185683594902,-22.906251267578668",0.912132,2.490971,1600000.000000,,,,0.280743,0,
3149,173,"3148,3150","-4.877936618148344,59.88674057549797,-21.81877334583968",0.912132,4.981942,1600000.000000,,,,0.280743,0,
3150,173,"3149,3151","-5.476166112513179,61.8744247126619,-20.37350589613556",0.912132,7.472913,1600000.000000,,,,0.280743,0,
3151,173,"3150,3152","-6.21559813014921,63.36229900792783,-18.441021114617392",0.912132,9.963884,1600000.000000,,,,0.280743,0,
3152,173,"3153,3151","-6.365287731247887,65.48565106476538,-16.946804508179778",0.912132,12.454855,1600000.000000,,,,0.280743,0,
3153,173,"3152,3154","-6.365276397438229,66.68992745554681,-14.538183877543897",0.912132,14.945826,1600000.000000,,,,0.280743,0,
3154,173,"3155,3153","-6.767601104597735,67.18736780642656,-11.933878734494373",0.912132,17.436797,1600000.000000,,,,0.280743,0,
3155,173,"3154,3156","-7.204432536252598,67.62418570739224,-9.312790527363394",0.912132,19.927768,1600000.000000,,,,0.280743,0,
3156,173,"3157,3155","-7.641263967907459,68.06100360835794,-6.6917023202324115",0.912132,22.418739,1600000.000000,,,,0.280743,0,
3157,173,"3158,3156","-7.149260645419506,69.92108930730963,-5.179403886356325",0.912132,24.909710,1600000.000000,,,,0.280743,0,
3158,173,"3157,3159","-6.790381506841427,71.96700395753032,-4.874193450624041",0.912132,27.400680,1600000.000000,,,,0.280743,0,
3159,173,"3160,3158","-6.852985078944797,74.46305024533893,-4.964184508108809",0.912132,29.891651,1600000.000000,,,,0.280743,0,
3160,173,"3159,3161","-6.128343066719576,76.26684126139926,-6.304691861171116",0.912132,32.382622,1600000.000000,,,,0.280743,0,
3161,173,"3162,3160","-7.779166324748184,78.3261632069885,-6.100403549049975",0.912132,34.873593,1600000.000000,,,,0.280743,0,
3162,173,"3163,3161","-10.002301805550848,79.50344726867344,-6.296398456911783",0.912132,37.364564,1600000.000000,,,,0.280743,0,
3163,173,"3162,3164","-11.371549318733543,78.89095376750676,-4.169878963156738",0.912132,39.855535,1600000.000000,,,,0.280743,0,
3164,173,"3165,3163","-10.896949495226057,79.67998007374979,-1.642588800994634",0.912132,42.346506,1600000.000000,,,,0.280743,0,
3165,173,"3164,3166","-10.085624322815839,80.43103733916844,0.7593903465217084",0.912132,44.837477,1600000.000000,,,,0.280743,0,
3166,173,"3167,3165","-8.596540180388637,81.75979608334436,2.5233697949731386",0.912132,47.328448,1600000.000000,,,,0.280743,0,
3167,173,"3166,3168","-8.63647570797487,84.0623257994442,3.079062335569235",0.912132,49.819419,1600000.000000,,,,0.280743,0,
3168,173,"3169,3167","-9.188460799388233,86.32391396522308,4.1352296430527495",0.912132,52.310390,1600000.000000,,,,0.280743,0,
3169,173,"3168,3170","-8.711140177824445,88.68536120624258,5.315978566688602",0.912132,54.801361,1600000.000000,,,,0.280743,0,
3170,173,"3171,3169","-9.134996395174179,89.91278316247751,7.370860311347275",0.912132,57.292332,1600000.000000,,,,0.280743,0,
3171,173,"3170,3172","-9.806530870908494,90.44999221788171,9.92275820243514",0.912132,59.783303,1600000.000000,,,,0.280743,0,
3172,173,"3173,3171","-10.658868499627761,90.83042531771301,12.357922159566913",0.912132,62.274274,1600000.000000,,,,0.280743,0,
3173,173,"3172,3174","-12.660116096097878,90.21462878831642,14.05130270151621",0.912132,64.765245,1600000.000000,,,,0.280743,0,
3174,173,"3175,3173","-14.661363692568,89.5988322589198,15.744683243465513",0.912132,67.256216,1600000.000000,,,,0.280743,0,
3175,173,"3176,3174","-16.75960923576506,88.56546477668473,17.074245105938104",0.912132,69.747187,1600000.000000,,,,0.280743,0,
3176,173,"3177,3175","-18.941995727641128,87.22132303228895,17.74269947708438",0.912132,72.238158,1600000.000000,,,,0.280743,0,
3177,173,"3178,3176","-21.114507085107327,85.77296196933068,18.3846663986626",0.912132,74.729129,1600000.000000,,,,0.280743,0,
3178,173,"3179,3177","-23.324640966041144,84.29952471253898,18.808271120492993",0.912132,77.220099,1600000.000000,,,,0.280743,0,
3179,173,"3180,3178","-25.76869051788734,83.28665894080396,18.367917905948634",0.912132,79.711070,1600000.000000,,,,0.280743,0,
3180,173,"3181,3179","-28.318596608741018,82.51547937000558,18.071193709126966",0.912132,82.202041,1600000.000000,,,,0.280743,0,
3181,173,"3182,3180","-30.935628452490892,81.89970034262817,17.91726032714598",0.912132,84.693012,1600000.000000,,,,0.280743,0,
3182,173,"3183,3181","-32.766683392284264,80.48481410582477,17.824923035448528",0.912132,87.183983,1600000.000000,,,,0.280743,0,
3183,173,"3182,3184","-33.84476921856762,78.18112188895574,18.495167450544844",0.912132,89.674954,1600000.000000,,,,0.280743,0,
3184,173,"3183,3185","-34.00029311946057,75.80699091271724,18.98477178092371",0.912132,92.165925,1600000.000000,,,,0.280743,0,
3185,173,"3184,3186","-32.279721058977756,74.00711914883595,18.289956336020648",0.912132,94.656896,1600000.000000,,,,0.280743,0,
3186,173,"3185,3187","-30.63914391133697,72.01973006775347,18.255185143838638",0.912132,97.147867,1600000.000000,,,,0.280743,0,
3187,173,"3186,3188","-28.7482474984009,70.52391000317076,19.30645194164729",0.912132,99.638838,1600000.000000,,,,0.280743,0,
3188,173,"3187,3189","-29.118186331053415,69.88864994424347,21.10459860976484",0.912132,102.129809,1600000.000000,,,,0.280743,0,
3189,173,"3188,3190","-30.47827860206015,71.55615284459839,21.846380759964855",0.912132,104.620780,1600000.000000,,,,0.280743,0,
3190,173,"3189,3191","-33.07123905288665,72.03122758969751,21.846402630539366",0.912132,107.111751,1600000.000000,,,,0.280743,0,
3191,173,"3190,3192","-35.47984257389536,70.8269169792554,21.846405416303664",0.912132,109.602722,1600000.000000,,,,0.280743,0,
3192,173,"3191,3193","-36.52679547692813,68.87043916036892,21.77129987539413",0.912132,112.093693,1600000.000000,,,,0.280743,0,
